maintenance_id,charger_id,issue_type,reported_date,resolved_date,downtime_hours,maintenance_cost,status
978,796,Connector,2025-07-12,2025-07-14 09:18:00,57.3,11066.21,Resolved
979,797,Cooling System,2025-09-10,2025-09-10 08:20:24,8.34,3007.25,Resolved
980,797,Hardware,2024-03-30,2024-03-31 06:10:12,30.17,11359.82,Resolved
981,797,Software,2023-11-14,2023-11-16 06:15:36,54.26,14012.86,Resolved
982,798,Software,2023-07-08,2023-07-10 11:45:36,59.76,10801.04,Resolved
983,798,Power Supply,2024-04-28,2024-04-30 19:40:48,67.68,13488.42,Resolved
984,799,Power Supply,2025-01-24,2025-01-24 16:17:24,16.29,13332.3,Resolved
985,802,Connector,2024-02-11,2024-02-13 11:17:24,59.29,9373.12,Resolved
986,802,Power Supply,2024-08-20,2024-08-22 04:51:00,52.85,900.62,Resolved
987,802,Connector,2024-04-25,2024-04-25 07:04:12,7.07,5055.52,Resolved
988,802,Hardware,2023-06-04,2023-06-06 02:21:36,50.36,2052.61,Resolved
989,803,Power Supply,2023-12-26,2023-12-27 21:55:48,45.93,14533.69,Resolved
990,803,Connector,2024-04-28,2024-04-29 05:34:12,29.57,12418.29,Resolved
991,803,Software,2023-09-03,2023-09-05 05:12:00,53.2,14801.46,Resolved
992,804,Connector,2025-12-01,2025-12-02 01:04:12,25.07,3485.35,Resolved
993,804,Software,2024-11-18,2024-11-20 16:45:00,64.75,4110.07,Resolved
994,805,Software,2025-07-13,2025-07-13 10:13:48,10.23,11218.84,Resolved
995,807,Software,2023-09-22,2023-09-23 01:54:00,25.9,3757.84,Resolved
996,807,Connector,2025-03-12,2025-03-14 04:21:36,52.36,9156.13,Resolved
997,809,Software,2025-02-01,2025-02-03 05:09:36,53.16,6402.6,Resolved
998,809,Cooling System,2024-01-25,2024-01-27 10:13:48,58.23,1753.99,Resolved
999,811,Hardware,2025-05-05,2025-05-06 09:28:48,33.48,12205.25,Resolved
1000,811,Software,2024-09-17,2024-09-18 19:49:48,43.83,6032.86,Resolved
1001,812,Connector,2025-02-15,2025-02-15 14:43:48,14.73,1385.8,Resolved
1002,812,Power Supply,2023-12-03,2023-12-05 14:53:24,62.89,3417.77,Resolved
1003,813,Connector,2025-08-06,2025-08-07 16:38:24,40.64,2511.67,Resolved
1004,814,Hardware,2024-07-23,2024-07-23 17:38:24,17.64,6022.11,Resolved
1005,816,Power Supply,2025-05-09,2025-05-10 10:38:24,34.64,888.14,Resolved
1006,816,Software,2023-04-19,2023-04-21 19:23:24,67.39,785.79,Resolved
1007,816,Connector,2024-04-28,2024-04-28 08:46:48,8.78,12236.45,Resolved
1008,820,Connector,2024-08-22,2024-08-23 18:51:00,42.85,2746.08,Resolved
1009,820,Connector,2024-05-13,2024-05-14 06:33:36,30.56,6127.31,Resolved
1010,822,Cooling System,2024-08-17,2024-08-18 05:28:48,29.48,10409.1,Resolved
1011,822,Power Supply,2024-10-16,2024-10-16 03:29:24,3.49,11162.85,Resolved
1012,823,Hardware,2023-09-06,2023-09-07 10:21:36,34.36,7686.35,Resolved
1013,824,Connector,2023-09-23,2023-09-23 22:19:48,22.33,7117.17,Resolved
1014,825,Power Supply,2025-10-29,2025-10-31 18:21:36,66.36,7993.96,Resolved
1015,825,Software,2025-06-27,2025-06-27 12:21:36,12.36,6717.48,Resolved
1016,826,Hardware,2023-03-25,2023-03-25 19:36:00,19.6,673.54,Resolved
1017,827,Cooling System,2023-09-04,2023-09-06 22:06:36,70.11,4208.22,Resolved
1018,828,Hardware,2024-02-23,2024-02-23 22:15:36,22.26,5058.82,Resolved
1019,830,Hardware,2025-05-15,2025-05-15 02:04:12,2.07,13259.79,Resolved
1020,833,Software,2023-01-17,2023-01-19 01:39:00,49.65,11580.18,Resolved
1021,834,Connector,2025-08-29,2025-08-30 05:43:12,29.72,3375.18,Resolved
1022,834,Cooling System,2023-06-02,2023-06-03 18:56:24,42.94,1454.15,Resolved
1023,834,Connector,2025-01-08,2025-01-10 12:16:12,60.27,14312.81,Resolved
1024,834,Software,2023-05-11,2023-05-12 11:48:36,35.81,6167.8,Resolved
1025,836,Hardware,2025-12-14,2025-12-15 14:11:24,38.19,9463.4,Resolved
1026,836,Connector,2023-05-06,2023-05-08 23:54:00,71.9,14375.03,Resolved
1027,837,Software,2024-10-20,2024-10-21 19:23:24,43.39,2725.17,Resolved
1028,837,Hardware,2024-05-15,2024-05-17 06:21:00,54.35,2011.03,Resolved
1029,837,Power Supply,2023-04-19,2023-04-19 08:16:48,8.28,9245.98,Resolved
1030,837,Cooling System,2025-08-23,2025-08-25 15:40:12,63.67,5086.25,Resolved
1031,838,Connector,2025-03-20,2025-03-20 22:54:00,22.9,3531.16,Resolved
1032,839,Connector,2023-12-07,2023-12-07 04:34:48,4.58,10940.57,Resolved
1033,841,Power Supply,2024-06-30,2024-07-02 05:46:12,53.77,14239.46,Resolved
1034,841,Hardware,2023-11-10,2023-11-10 19:30:36,19.51,5227.37,Resolved
1035,841,Software,2023-01-28,2023-01-28 02:26:24,2.44,6298.36,Resolved
1036,841,Power Supply,2023-09-17,2023-09-18 03:43:48,27.73,1658.95,Resolved
1037,843,Software,2024-11-11,2024-11-12 02:01:12,26.02,3192.42,Resolved
1038,843,Connector,2023-01-24,2023-01-25 14:52:48,38.88,11900.24,Resolved
1039,844,Cooling System,2023-03-03,2023-03-04 16:07:48,40.13,12051.25,Resolved
1040,845,Software,2024-08-08,2024-08-09 00:31:48,24.53,9390.11,Resolved
1041,847,Connector,2024-02-19,2024-02-19 09:49:12,9.82,8548.18,Resolved
1042,847,Hardware,2023-02-06,2023-02-07 15:39:00,39.65,9464.39,Resolved
1043,848,Power Supply,2023-08-11,2023-08-13 22:54:36,70.91,6336.02,Resolved
1044,849,Software,2025-08-04,2025-08-05 20:12:00,44.2,1498.84,Resolved
1045,850,Software,2025-11-17,2025-11-18 02:30:36,26.51,11838.68,Resolved
1046,850,Cooling System,2024-12-23,2024-12-23 05:36:00,5.6,10655.61,Resolved
1047,851,Connector,2023-05-01,2023-05-02 13:05:24,37.09,3559.15,Resolved
1048,851,Connector,2025-01-24,2025-01-25 10:55:48,34.93,5191.58,Resolved
1049,851,Power Supply,2025-08-13,2025-08-14 05:30:00,29.5,3167.99,Resolved
1050,852,Power Supply,2025-06-22,2025-06-24 19:49:48,67.83,4212.75,Resolved
1051,853,Power Supply,2023-06-26,2023-06-27 01:31:12,25.52,10846.67,Resolved
1052,853,Connector,2024-02-23,2024-02-25 22:31:48,70.53,14058.94,Resolved
1053,854,Hardware,2024-09-19,2024-09-19 07:41:24,7.69,14389.28,Resolved
1054,854,Hardware,2023-11-23,2023-11-23 06:55:12,6.92,5402.64,Resolved
1055,855,Software,2025-05-14,2025-05-14 14:18:36,14.31,1381.33,Resolved
1056,856,Power Supply,2023-03-04,2023-03-05 02:21:36,26.36,654.59,Resolved
1057,857,Connector,2024-12-12,2024-12-14 18:46:12,66.77,4067.47,Resolved
1058,857,Software,2023-10-22,2023-10-24 16:43:48,64.73,1479.13,Resolved
1059,858,Connector,2024-09-17,2024-09-18 13:51:36,37.86,7579.97,Resolved
1060,859,Software,2025-07-05,2025-07-06 22:11:24,46.19,8404.69,Resolved
1061,861,Power Supply,2025-07-31,2025-08-02 08:15:00,56.25,7994.29,Resolved
1062,863,Power Supply,2023-03-19,2023-03-21 15:30:00,63.5,14765.44,Resolved
1063,863,Cooling System,2023-10-17,2023-10-17 13:27:00,13.45,2640.85,Resolved
1064,863,Hardware,2023-01-25,2023-01-26 18:07:12,42.12,8180.22,Resolved
1065,865,Hardware,2023-01-26,2023-01-28 02:21:36,50.36,1084.71,Resolved
1066,865,Cooling System,2023-01-13,2023-01-13 11:55:12,11.92,10430.58,Resolved
1067,869,Software,2025-01-21,2025-01-21 04:58:12,4.97,11966.42,Resolved
1068,869,Hardware,2023-12-25,2023-12-25 09:13:12,9.22,1952.82,Resolved
1069,870,Cooling System,2024-08-14,2024-08-16 17:36:00,65.6,5116.94,Resolved
1070,873,Cooling System,2024-12-24,2024-12-26 12:13:48,60.23,7176.95,Resolved
1071,873,Cooling System,2025-10-26,2025-10-28 04:09:00,52.15,14660.89,Resolved
1072,873,Power Supply,2025-03-17,2025-03-19 01:51:00,49.85,8126.62,Resolved
1073,873,Connector,2025-02-13,2025-02-14 11:37:48,35.63,14643.62,Resolved
1074,874,Connector,2024-03-08,2024-03-09 09:25:48,33.43,7179.41,Resolved
1075,875,Power Supply,2023-05-30,2023-06-01 23:54:36,71.91,11285.43,Resolved
1076,875,Power Supply,2024-01-13,2024-01-15 07:00:36,55.01,12618.77,Resolved
1077,876,Cooling System,2025-12-16,2025-12-17 08:28:12,32.47,12092.43,Resolved
1078,876,Power Supply,2024-07-01,2024-07-02 21:54:36,45.91,2156.73,Resolved
1079,876,Hardware,2025-02-18,2025-02-19 11:22:12,35.37,3240.2,Resolved
1080,876,Software,2025-03-09,2025-03-09 12:13:48,12.23,6746.94,Resolved
1081,877,Power Supply,2025-11-04,2025-11-05 20:28:12,44.47,4247.76,Resolved
1082,877,Power Supply,2025-12-09,2025-12-10 20:45:36,44.76,6978.83,Resolved
1083,879,Hardware,2024-12-25,2024-12-27 08:40:12,56.67,6280.25,Resolved
1084,879,Hardware,2023-07-04,2023-07-04 05:27:00,5.45,12319.35,Resolved
1085,879,Power Supply,2023-12-15,2023-12-16 10:12:00,34.2,7098.22,Resolved
1086,881,Cooling System,2024-03-16,2024-03-18 15:07:48,63.13,6604.79,Resolved
1087,882,Cooling System,2023-08-14,2023-08-15 09:51:36,33.86,9608.9,Resolved
1088,886,Cooling System,2024-01-04,2024-01-05 21:46:48,45.78,13311.0,Resolved
1089,886,Connector,2024-09-16,2024-09-18 05:18:36,53.31,10355.81,Resolved
1090,889,Software,2025-02-23,2025-02-23 23:32:24,23.54,14726.2,Resolved
1091,889,Cooling System,2023-08-12,2023-08-14 08:35:24,56.59,4394.66,Resolved
1092,890,Software,2023-01-07,2023-01-09 09:22:48,57.38,5949.5,Resolved
1093,893,Power Supply,2025-01-19,2025-01-19 19:28:48,19.48,1224.52,Resolved
1094,893,Hardware,2024-04-30,2024-05-02 10:35:24,58.59,14123.21,Resolved
1095,893,Power Supply,2025-08-02,2025-08-02 21:22:48,21.38,3863.79,Resolved
1096,894,Hardware,2025-06-26,2025-06-26 22:23:24,22.39,9357.45,Resolved
1097,895,Power Supply,2023-04-21,2023-04-22 23:59:24,47.99,3412.26,Resolved
1098,895,Software,2024-03-11,2024-03-11 11:12:00,11.2,8190.71,Resolved
1099,896,Cooling System,2023-02-24,2023-02-25 23:22:12,47.37,10270.33,Resolved
1100,897,Software,2025-03-10,2025-03-12 13:55:48,61.93,14153.43,Resolved
1101,897,Software,2023-09-06,2023-09-06 19:01:12,19.02,14350.01,Resolved
1102,897,Hardware,2025-09-25,2025-09-25 13:31:12,13.52,5782.89,Resolved
1103,898,Power Supply,2023-10-06,2023-10-08 14:42:00,62.7,3791.68,Resolved
1104,901,Power Supply,2025-03-31,2025-04-02 15:21:00,63.35,1493.41,Resolved
1105,902,Hardware,2025-11-11,2025-11-11 14:04:12,14.07,6736.93,Resolved
1106,902,Hardware,2025-03-22,2025-03-24 11:44:24,59.74,10520.26,Resolved
1107,902,Software,2025-06-22,2025-06-22 18:47:24,18.79,4649.82,Resolved
1108,904,Hardware,2025-09-13,2025-09-14 01:03:36,25.06,13815.27,Resolved
1109,906,Cooling System,2023-08-30,2023-09-01 10:18:36,58.31,805.99,Resolved
1110,906,Software,2023-08-04,2023-08-06 19:19:12,67.32,3383.77,Resolved
1111,908,Power Supply,2023-03-25,2023-03-25 22:52:12,22.87,2791.55,Resolved
1112,909,Power Supply,2024-12-14,2024-12-16 22:55:48,70.93,5995.02,Resolved
1113,911,Hardware,2024-09-06,2024-09-07 15:54:00,39.9,5427.84,Resolved
1114,912,Connector,2025-12-09,2025-12-11 05:11:24,53.19,4921.26,Resolved
1115,912,Software,2023-05-02,2023-05-03 09:09:36,33.16,1078.55,Resolved
1116,912,Cooling System,2023-07-17,2023-07-18 06:27:00,30.45,759.23,Resolved
1117,914,Connector,2024-06-17,2024-06-17 12:42:00,12.7,11584.71,Resolved
1118,914,Cooling System,2023-03-20,2023-03-22 13:10:48,61.18,6275.85,Resolved
1119,916,Power Supply,2023-06-29,2023-06-29 20:13:48,20.23,7122.08,Resolved
1120,916,Hardware,2024-06-04,2024-06-05 08:11:24,32.19,5648.1,Resolved
1121,918,Software,2024-01-11,2024-01-12 12:39:36,36.66,2028.24,Resolved
1122,920,Hardware,2025-07-21,2025-07-23 10:12:00,58.2,13533.89,Resolved
1123,922,Cooling System,2025-11-11,2025-11-12 12:24:00,36.4,4619.6,Resolved
1124,923,Cooling System,2025-03-04,2025-03-04 17:24:36,17.41,6753.11,Resolved
1125,923,Software,2025-05-30,2025-05-31 12:07:12,36.12,13379.81,Resolved
1126,923,Connector,2025-03-07,2025-03-07 14:57:00,14.95,14985.21,Resolved
1127,923,Connector,2025-10-13,2025-10-15 04:21:00,52.35,8580.51,Resolved
1128,924,Software,2023-09-15,2023-09-17 23:54:36,71.91,12819.92,Resolved
1129,926,Connector,2025-08-31,2025-09-02 11:55:12,59.92,12314.21,Resolved
1130,926,Cooling System,2025-02-24,2025-02-26 21:51:00,69.85,3787.95,Resolved
1131,928,Power Supply,2023-07-25,2023-07-26 08:19:12,32.32,7712.35,Resolved
1132,931,Power Supply,2024-05-12,2024-05-13 07:53:24,31.89,14194.18,Resolved
1133,931,Software,2023-06-27,2023-06-28 11:33:00,35.55,10612.5,Resolved
1134,932,Hardware,2023-02-21,2023-02-23 11:56:24,59.94,11609.51,Resolved
1135,934,Cooling System,2024-07-20,2024-07-20 15:09:36,15.16,1298.91,Resolved
1136,935,Hardware,2025-03-12,2025-03-13 10:15:00,34.25,4977.71,Resolved
1137,935,Power Supply,2023-09-25,2023-09-26 21:52:48,45.88,2816.18,Resolved
1138,935,Software,2024-05-02,2024-05-04 02:17:24,50.29,13751.71,Resolved
1139,936,Connector,2023-03-17,2023-03-17 03:58:12,3.97,10897.28,Resolved
1140,938,Software,2025-12-21,2025-12-23 15:45:36,63.76,2702.53,Resolved
1141,939,Hardware,2025-05-10,2025-05-12 16:52:48,64.88,6898.66,Resolved
1142,942,Hardware,2025-09-21,2025-09-23 10:06:00,58.1,14398.87,Resolved
1143,942,Connector,2023-05-14,2023-05-14 09:52:12,9.87,14852.25,Resolved
1144,942,Hardware,2025-08-24,2025-08-25 18:34:12,42.57,4842.9,Resolved
1145,943,Power Supply,2023-03-06,2023-03-08 01:49:48,49.83,1724.7,Resolved
1146,943,Cooling System,2023-09-04,2023-09-05 18:20:24,42.34,14304.65,Resolved
1147,943,Connector,2024-08-15,2024-08-16 05:42:00,29.7,1952.76,Resolved
1148,944,Connector,2025-10-05,2025-10-07 18:37:48,66.63,14796.75,Resolved
1149,944,Connector,2023-10-11,2023-10-11 20:41:24,20.69,14170.27,Resolved
1150,945,Software,2023-11-12,2023-11-12 06:43:48,6.73,12949.5,Resolved
1151,945,Cooling System,2023-01-24,2023-01-26 01:54:36,49.91,10937.68,Resolved
1152,946,Cooling System,2023-10-06,2023-10-06 04:52:48,4.88,3124.04,Resolved
1153,946,Software,2025-12-27,2025-12-29 12:31:48,60.53,11304.91,Resolved
1154,946,Software,2024-12-11,2024-12-11 20:52:48,20.88,2366.25,Resolved
1155,948,Software,2023-11-16,2023-11-16 02:49:48,2.83,1375.27,Resolved
1156,949,Software,2023-12-03,2023-12-03 04:52:12,4.87,11063.08,Resolved
1157,949,Cooling System,2025-03-06,2025-03-07 08:30:00,32.5,4806.61,Resolved
1158,949,Power Supply,2025-11-26,2025-11-27 03:50:24,27.84,7333.64,Resolved
1159,950,Hardware,2024-08-14,2024-08-14 22:15:36,22.26,8070.68,Resolved
1160,950,Hardware,2025-11-09,2025-11-11 14:00:00,62.0,2118.91,Resolved
1161,950,Software,2024-11-13,2024-11-15 02:45:00,50.75,12555.06,Resolved
1162,951,Hardware,2023-08-30,2023-08-30 10:37:48,10.63,8682.78,Resolved
1163,952,Software,2024-02-04,2024-02-04 06:43:48,6.73,3163.23,Resolved
1164,952,Hardware,2025-07-11,2025-07-12 00:56:24,24.94,1540.9,Resolved
1165,952,Cooling System,2023-02-07,2023-02-09 17:31:48,65.53,14579.97,Resolved
1166,952,Hardware,2024-12-30,2024-12-31 05:05:24,29.09,11763.81,Resolved
1167,953,Connector,2024-05-30,2024-05-31 12:25:48,36.43,741.41,Resolved
1168,954,Power Supply,2025-05-09,2025-05-09 05:16:12,5.27,9530.25,Resolved
1169,954,Hardware,2023-09-27,2023-09-27 09:55:48,9.93,9022.6,Resolved
1170,957,Connector,2024-04-21,2024-04-22 15:48:00,39.8,5452.68,Resolved
1171,957,Software,2023-07-24,2023-07-25 10:43:12,34.72,6548.07,Resolved
1172,959,Cooling System,2024-08-22,2024-08-23 08:43:12,32.72,8834.65,Resolved
1173,960,Power Supply,2025-06-26,2025-06-28 03:37:48,51.63,9182.6,Resolved
1174,961,Hardware,2025-05-04,2025-05-05 16:13:12,40.22,1221.43,Resolved
1175,962,Cooling System,2025-10-21,2025-10-21 23:20:24,23.34,5334.41,Resolved
1176,963,Power Supply,2024-10-08,2024-10-10 05:16:12,53.27,5437.21,Resolved
1177,964,Power Supply,2025-02-03,2025-02-04 06:00:00,30.0,5615.85,Resolved
1178,968,Hardware,2023-09-25,2023-09-26 06:17:24,30.29,2935.33,Resolved
1179,968,Hardware,2025-09-09,2025-09-10 00:21:00,24.35,3542.43,Resolved
1180,968,Connector,2025-07-17,2025-07-18 05:54:36,29.91,4653.71,Resolved
1181,968,Cooling System,2025-09-14,2025-09-16 08:18:00,56.3,8353.86,Resolved
1182,971,Power Supply,2024-07-27,2024-07-29 07:30:00,55.5,9709.09,Resolved
1183,972,Power Supply,2024-06-26,2024-06-27 09:49:48,33.83,6063.09,Resolved
1184,973,Hardware,2023-01-04,2023-01-04 10:48:00,10.8,5807.81,Resolved
1185,973,Power Supply,2023-04-18,2023-04-20 04:30:36,52.51,10911.84,Resolved
1186,973,Power Supply,2024-02-07,2024-02-08 23:31:12,47.52,735.99,Resolved
1187,976,Connector,2025-12-17,2025-12-17 22:22:48,22.38,14987.83,Resolved
1188,977,Connector,2025-08-13,2025-08-14 00:00:00,24.0,9726.49,Resolved
1189,978,Connector,2023-02-23,2023-02-25 20:40:48,68.68,9612.11,Resolved
1190,979,Cooling System,2025-08-19,2025-08-21 05:23:24,53.39,4219.51,Resolved
1191,979,Cooling System,2025-07-27,2025-07-27 10:24:00,10.4,6088.18,Resolved
1192,980,Hardware,2024-04-10,2024-04-12 23:16:48,71.28,1439.43,Resolved
1193,980,Hardware,2024-04-22,2024-04-23 13:18:36,37.31,12883.63,Resolved
1194,981,Connector,2024-10-10,2024-10-10 22:15:00,22.25,6335.5,Resolved
1195,982,Hardware,2025-04-02,2025-04-03 01:42:36,25.71,8194.42,Resolved
1196,982,Connector,2025-02-03,2025-02-03 17:04:48,17.08,14384.88,Resolved
1197,982,Connector,2024-05-18,2024-05-18 03:52:48,3.88,13906.28,Resolved
1198,983,Software,2023-07-07,2023-07-09 13:15:00,61.25,10246.21,Resolved
1199,983,Power Supply,2023-09-19,2023-09-19 04:48:00,4.8,7571.59,Resolved
1200,983,Connector,2024-09-24,2024-09-24 13:21:00,13.35,1473.9,Resolved
1201,983,Power Supply,2023-08-06,2023-08-06 06:25:12,6.42,8494.75,Resolved
1202,984,Power Supply,2025-02-19,2025-02-21 08:55:12,56.92,12597.98,Resolved
1203,984,Software,2024-07-18,2024-07-18 07:29:24,7.49,7990.19,Resolved
1204,986,Cooling System,2023-06-13,2023-06-15 09:23:24,57.39,12059.88,Resolved
1205,986,Cooling System,2025-02-05,2025-02-07 20:09:00,68.15,9946.88,Resolved
1206,987,Software,2025-01-07,2025-01-08 09:54:36,33.91,2177.71,Resolved
1207,987,Connector,2025-02-08,2025-02-08 16:17:24,16.29,13657.13,Resolved
1208,989,Hardware,2023-02-15,2023-02-17 13:16:12,61.27,8992.79,Resolved
1209,990,Hardware,2023-10-01,2023-10-03 17:15:36,65.26,14582.73,Resolved
1210,990,Connector,2024-08-02,2024-08-02 20:48:00,20.8,7081.64,Resolved
1211,990,Power Supply,2023-11-23,2023-11-23 09:29:24,9.49,5562.1,Resolved
1212,991,Cooling System,2023-06-18,2023-06-20 20:06:00,68.1,3600.1,Resolved
1213,992,Hardware,2023-03-04,2023-03-04 07:55:48,7.93,7826.17,Resolved
1214,992,Power Supply,2024-02-10,2024-02-11 23:01:12,47.02,11653.46,Resolved
1215,992,Hardware,2025-12-28,2025-12-30 04:43:48,52.73,1453.48,Resolved
1216,993,Cooling System,2025-01-22,2025-01-24 19:54:00,67.9,6029.03,Resolved
1217,995,Connector,2025-01-14,2025-01-15 12:18:36,36.31,6305.72,Resolved
1218,995,Software,2024-05-15,2024-05-15 21:19:48,21.33,3100.24,Resolved
1219,996,Software,2023-08-23,2023-08-23 19:33:00,19.55,12688.42,Resolved
1220,997,Power Supply,2025-04-20,2025-04-21 17:26:24,41.44,11114.41,Resolved
1221,998,Connector,2024-12-15,2024-12-17 04:24:36,52.41,633.7,Resolved
1222,999,Power Supply,2024-03-04,2024-03-04 02:04:48,2.08,4853.19,Resolved
1223,1001,Connector,2025-12-28,2025-12-30 22:30:00,70.5,13867.34,Resolved
1224,1002,Connector,2023-05-14,2023-05-15 09:10:12,33.17,6093.13,Resolved
1225,1002,Software,2023-03-16,2023-03-17 17:28:48,41.48,3986.22,Resolved
1226,1003,Software,2024-03-01,2024-03-01 10:49:48,10.83,1645.33,Resolved
1227,1003,Hardware,2023-12-28,2023-12-29 08:24:00,32.4,12059.61,Resolved
1228,1003,Power Supply,2025-01-08,2025-01-10 17:55:48,65.93,7373.65,Resolved
1229,1003,Software,2023-05-22,2023-05-22 18:41:24,18.69,1367.11,Resolved
1230,1004,Cooling System,2023-04-21,2023-04-22 23:12:00,47.2,3578.57,Resolved
1231,1004,Connector,2024-05-21,2024-05-21 02:08:24,2.14,7510.53,Resolved
1232,1005,Hardware,2025-08-06,2025-08-08 08:12:36,56.21,6027.45,Resolved
1233,1005,Hardware,2025-05-02,2025-05-03 01:28:48,25.48,8642.63,Resolved
1234,1006,Power Supply,2024-11-04,2024-11-04 06:21:36,6.36,4699.03,Resolved
1235,1007,Power Supply,2024-10-09,2024-10-09 10:39:00,10.65,8327.21,Resolved
1236,1007,Power Supply,2023-12-10,2023-12-12 23:48:36,71.81,4836.99,Resolved
1237,1008,Cooling System,2024-04-29,2024-05-01 00:03:36,48.06,4006.31,Resolved
1238,1008,Cooling System,2025-05-29,2025-05-29 09:49:12,9.82,8629.05,Resolved
1239,1009,Cooling System,2024-06-10,2024-06-11 07:45:00,31.75,14977.33,Resolved
1240,1010,Software,2023-12-25,2023-12-25 20:48:00,20.8,11520.49,Resolved
1241,1010,Cooling System,2023-02-18,2023-02-19 16:57:00,40.95,14536.28,Resolved
1242,1011,Connector,2024-03-20,2024-03-20 22:07:12,22.12,2316.82,Resolved
1243,1012,Power Supply,2023-08-06,2023-08-07 08:46:48,32.78,9088.27,Resolved
1244,1012,Hardware,2023-11-02,2023-11-03 05:02:24,29.04,885.11,Resolved
1245,1012,Hardware,2023-03-25,2023-03-27 09:33:36,57.56,1866.11,Resolved
1246,1013,Software,2025-04-26,2025-04-28 04:48:00,52.8,11009.14,Resolved
1247,1013,Cooling System,2025-09-06,2025-09-08 12:01:48,60.03,8420.41,Resolved
1248,1014,Connector,2024-12-19,2024-12-19 12:39:36,12.66,4068.04,Resolved
1249,1014,Power Supply,2023-08-24,2023-08-24 12:21:36,12.36,13304.45,Resolved
1250,1016,Hardware,2024-12-07,2024-12-08 23:09:00,47.15,1301.2,Resolved
1251,1016,Cooling System,2024-09-14,2024-09-14 02:28:48,2.48,3876.12,Resolved
1252,1016,Cooling System,2023-08-23,2023-08-23 03:56:24,3.94,2228.7,Resolved
1253,1017,Software,2024-01-16,2024-01-17 12:15:00,36.25,12839.07,Resolved
1254,1018,Software,2023-12-30,2023-12-31 23:45:36,47.76,9054.89,Resolved
