subscription_id,customer_id,plan_name,start_date,end_date,monthly_fee,status
8102,18157,Basic,2022-05-06,2024-04-01,199,Cancelled
8103,16054,Basic,2023-01-13,2024-07-25,199,Cancelled
8104,1973,Basic,2022-08-21,2024-01-01,199,Expired
8105,16302,Basic,2022-04-16,2023-03-18,199,Expired
8106,2367,Basic,2023-02-11,2023-11-30,199,Expired
8107,11075,Basic,2022-11-23,2023-06-11,199,Expired
8108,16675,Premium,2023-05-10,2023-10-21,499,Expired
8109,15653,Premium,2023-02-07,2024-11-06,499,Expired
8110,10548,Fleet,2022-06-09,2024-01-13,999,Cancelled
8111,16460,Basic,2022-01-27,2022-11-21,199,Expired
8112,11195,Premium,2022-11-10,2024-10-20,499,Expired
8113,4787,Basic,2022-03-20,2023-03-26,199,Expired
8114,3997,Basic,2022-08-18,2024-08-17,199,Expired
8115,8065,Basic,2022-12-08,2023-04-25,199,Expired
8116,7075,Premium,2022-09-20,2023-08-17,499,Expired
8117,16887,Premium,2022-07-08,2024-06-02,499,Expired
8118,7541,Basic,2022-07-15,2023-07-21,199,Expired
8119,4914,Basic,2022-09-11,2024-06-03,199,Expired
8120,3680,Premium,2022-10-24,2024-01-31,499,Expired
8121,17469,Basic,2022-07-23,2024-06-21,199,Expired
8122,14655,Fleet,2023-01-18,2024-02-15,999,Expired
8123,11533,Fleet,2022-10-18,2023-05-15,999,Expired
8124,8351,Premium,2022-10-20,2024-03-28,499,Expired
8125,14411,Basic,2022-07-07,2023-03-23,199,Cancelled
8126,18477,Basic,2023-03-06,2024-11-03,199,Expired
8127,16143,Basic,2022-10-15,2024-07-15,199,Cancelled
8128,14156,Basic,2022-08-18,2022-11-26,199,Expired
8129,4107,Premium,2022-07-12,2023-09-09,499,Expired
8130,15147,Basic,2023-01-20,2024-05-16,199,Cancelled
8131,8837,Fleet,2023-01-27,2024-06-20,999,Cancelled
8132,14626,Basic,2022-11-16,2023-10-26,199,Expired
8133,217,Premium,2023-06-16,2025-06-10,499,Expired
8134,17264,Basic,2022-08-28,2023-08-02,199,Cancelled
8135,4971,Premium,2022-07-17,2023-07-09,499,Expired
8136,19470,Basic,2023-04-07,2024-09-11,199,Expired
8137,5532,Basic,2022-03-13,2022-08-27,199,Expired
8138,5512,Fleet,2022-08-07,2023-09-01,999,Expired
8139,1671,Premium,2023-03-09,2024-07-02,499,Expired
8140,15649,Basic,2022-09-03,2023-03-21,199,Cancelled
8141,6102,Basic,2023-02-16,2024-01-25,199,Cancelled
8142,6396,Basic,2023-01-04,2024-08-03,199,Expired
8143,4708,Premium,2023-02-25,2023-08-16,499,Expired
8144,8730,Premium,2022-08-03,2023-10-13,499,Expired
8145,5609,Fleet,2023-03-20,2025-01-19,999,Expired
8146,3361,Basic,2022-07-18,2023-09-14,199,Expired
8147,16043,Basic,2022-12-04,2024-11-23,199,Cancelled
8148,14992,Premium,2022-04-26,2023-01-20,499,Expired
8149,8094,Premium,2022-05-18,2023-11-12,499,Expired
8150,14017,Basic,2022-11-26,2023-03-31,199,Cancelled
8151,17113,Premium,2022-03-05,2023-06-13,499,Expired
8152,4879,Premium,2022-04-27,2023-09-07,499,Expired
8153,3805,Premium,2022-11-07,2023-11-02,499,Expired
8154,14729,Premium,2022-09-07,2022-12-09,499,Expired
8155,15745,Premium,2022-04-01,2023-04-12,499,Expired
8156,6487,Basic,2022-08-22,2023-04-17,199,Expired
8157,19454,Premium,2023-03-11,2024-08-30,499,Expired
8158,6294,Basic,2022-06-21,2023-12-09,199,Cancelled
8159,12340,Premium,2022-01-23,2022-06-29,499,Expired
8160,7664,Basic,2022-09-11,2023-08-24,199,Expired
8161,19583,Premium,2023-02-25,2024-11-22,499,Expired
8162,7305,Basic,2022-12-27,2024-10-15,199,Expired
8163,5077,Basic,2023-01-19,2023-05-08,199,Expired
8164,8254,Premium,2022-07-01,2024-02-11,499,Expired
8165,14841,Basic,2023-01-17,2024-03-25,199,Expired
8166,4697,Basic,2022-08-18,2023-06-10,199,Expired
8167,7577,Premium,2022-10-13,2023-09-06,499,Expired
8168,8117,Basic,2022-02-12,2023-02-11,199,Expired
8169,2298,Basic,2022-09-23,2023-02-05,199,Cancelled
8170,1643,Premium,2022-06-22,2022-10-18,499,Expired
8171,9607,Premium,2022-09-01,2023-06-09,499,Expired
8172,7547,Premium,2023-02-17,2024-06-11,499,Expired
8173,10206,Premium,2023-03-09,2024-07-20,499,Expired
8174,10622,Basic,2022-12-10,2023-07-08,199,Expired
8175,764,Fleet,2022-03-21,2023-12-13,999,Expired
8176,15800,Premium,2022-11-10,2023-12-04,499,Cancelled
8177,11276,Fleet,2022-11-18,2024-02-13,999,Expired
8178,9300,Premium,2022-06-14,2023-06-20,499,Cancelled
8179,14243,Basic,2023-02-16,2023-09-18,199,Cancelled
8180,8396,Fleet,2022-06-15,2023-10-02,999,Expired
8181,645,Premium,2023-03-29,2023-10-19,499,Expired
8182,10936,Basic,2022-07-17,2023-01-22,199,Expired
8183,12308,Basic,2022-03-29,2022-08-31,199,Cancelled
8184,3298,Premium,2022-08-06,2024-05-24,499,Expired
8185,12219,Basic,2022-12-21,2023-11-08,199,Expired
8186,18931,Premium,2022-09-27,2024-08-13,499,Expired
8187,2341,Premium,2022-12-26,2024-08-18,499,Expired
8188,17453,Basic,2023-01-22,2023-08-16,199,Expired
8189,7431,Basic,2023-01-27,2024-12-18,199,Expired
8190,2914,Premium,2022-07-09,2023-01-06,499,Expired
8191,3352,Basic,2022-07-13,2023-04-13,199,Expired
8192,2391,Basic,2022-09-14,2023-12-13,199,Cancelled
8193,7005,Premium,2022-10-21,2024-03-17,499,Cancelled
8194,12448,Basic,2022-07-22,2022-11-28,199,Expired
8195,18002,Premium,2022-04-26,2023-11-24,499,Expired
8196,7208,Premium,2023-01-14,2024-05-15,499,Expired
8197,8758,Basic,2022-10-15,2023-09-25,199,Expired
8198,2478,Premium,2022-11-11,2023-10-06,499,Expired
8199,9415,Premium,2022-10-22,2023-01-22,499,Cancelled
8200,11968,Basic,2022-12-27,2024-02-08,199,Expired
8201,17200,Premium,2022-09-25,2023-08-30,499,Expired
8202,4559,Premium,2022-06-29,2022-11-07,499,Expired
8203,14246,Basic,2022-08-04,2023-05-05,199,Expired
8204,7905,Premium,2022-12-29,2024-08-21,499,Expired
8205,15850,Premium,2023-03-11,2023-07-20,499,Expired
8206,9274,Premium,2023-04-02,2024-06-03,499,Expired
8207,8816,Fleet,2022-07-30,2024-04-20,999,Expired
8208,7040,Basic,2022-12-19,2024-03-25,199,Expired
8209,9850,Premium,2023-03-22,2023-11-09,499,Expired
8210,6022,Basic,2023-01-04,2024-05-22,199,Expired
8211,1127,Basic,2022-06-29,2024-06-04,199,Expired
8212,15019,Premium,2022-04-10,2023-07-11,499,Expired
8213,7309,Premium,2022-11-23,2024-06-10,499,Expired
8214,19628,Basic,2022-08-06,2024-07-26,199,Expired
8215,6635,Basic,2022-11-07,2023-09-18,199,Expired
8216,15794,Basic,2022-12-27,2024-08-13,199,Expired
8217,13220,Basic,2023-02-09,2024-04-12,199,Cancelled
8218,17912,Premium,2022-08-02,2024-03-07,499,Expired
8219,1670,Premium,2022-05-31,2023-01-28,499,Cancelled
8220,16854,Basic,2022-08-12,2023-06-12,199,Expired
8221,8345,Basic,2022-09-12,2023-10-16,199,Expired
8222,8177,Premium,2023-02-08,2023-10-16,499,Expired
8223,11586,Basic,2022-08-24,2023-08-25,199,Expired
8224,17332,Premium,2022-08-31,2022-12-13,499,Expired
8225,11611,Premium,2022-08-26,2023-05-05,499,Expired
8226,3899,Basic,2022-12-20,2024-04-15,199,Expired
8227,6745,Premium,2022-07-09,2023-09-30,499,Expired
8228,7920,Premium,2022-02-20,2023-01-07,499,Expired
8229,6157,Premium,2023-01-07,2024-07-24,499,Expired
8230,3313,Premium,2022-10-19,2024-08-01,499,Expired
8231,480,Premium,2022-12-01,2024-11-07,499,Expired
8232,1597,Basic,2022-09-18,2023-08-17,199,Expired
8233,14814,Premium,2022-05-01,2023-06-28,499,Expired
8234,8916,Basic,2022-05-25,2023-09-17,199,Expired
8235,17663,Basic,2022-03-10,2022-09-16,199,Cancelled
8236,5716,Premium,2023-05-19,2024-09-08,499,Expired
8237,1787,Basic,2022-10-21,2024-08-15,199,Cancelled
8238,8255,Premium,2022-03-14,2023-04-08,499,Cancelled
8239,19794,Basic,2023-02-21,2023-10-24,199,Expired
8240,15355,Basic,2022-07-13,2022-10-28,199,Expired
8241,19077,Basic,2022-07-15,2024-02-09,199,Expired
8242,13731,Basic,2022-12-24,2023-10-17,199,Expired
8243,8041,Basic,2022-12-22,2023-12-30,199,Expired
8244,12948,Premium,2022-06-28,2023-07-27,499,Expired
8245,884,Basic,2022-04-21,2022-12-03,199,Cancelled
8246,544,Fleet,2023-04-24,2024-05-19,999,Expired
8247,11457,Fleet,2023-03-30,2024-12-21,999,Expired
8248,4920,Premium,2022-07-09,2023-12-05,499,Expired
8249,18798,Basic,2022-09-27,2024-04-19,199,Expired
8250,1978,Basic,2023-02-27,2023-09-22,199,Cancelled
8251,13637,Basic,2022-06-26,2023-05-08,199,Expired
8252,4458,Premium,2022-08-20,2023-04-24,499,Cancelled
8253,18864,Premium,2022-07-14,2022-11-11,499,Expired
8254,2161,Basic,2022-11-22,2023-09-01,199,Expired
8255,7821,Premium,2023-01-27,2024-04-06,499,Expired
8256,16314,Fleet,2022-09-05,2023-12-09,999,Expired
8257,14931,Basic,2022-04-24,2023-04-08,199,Expired
8258,18586,Premium,2022-11-13,2024-07-09,499,Expired
8259,5435,Basic,2023-01-11,2024-02-23,199,Cancelled
8260,17668,Premium,2022-09-17,2024-07-26,499,Expired
8261,18999,Premium,2023-03-17,2024-04-18,499,Expired
8262,17172,Basic,2022-05-17,2022-09-30,199,Expired
8263,511,Basic,2022-10-16,2024-10-13,199,Expired
8264,13198,Basic,2023-01-13,2024-04-19,199,Expired
8265,8195,Basic,2022-04-26,2024-02-22,199,Expired
8266,840,Premium,2022-09-30,2023-11-21,499,Expired
8267,15323,Basic,2022-04-22,2022-11-22,199,Expired
8268,19710,Basic,2022-10-12,2023-02-08,199,Cancelled
8269,12526,Basic,2022-07-26,2023-04-13,199,Expired
8270,4840,Basic,2022-10-15,2024-06-16,199,Expired
8271,4890,Basic,2023-01-01,2024-08-14,199,Expired
8272,17229,Basic,2022-08-05,2023-08-25,199,Expired
8273,763,Premium,2022-09-13,2024-01-07,499,Expired
8274,11013,Basic,2022-08-10,2024-02-26,199,Cancelled
8275,16287,Premium,2022-07-23,2022-10-25,499,Expired
8276,4841,Premium,2023-02-23,2024-12-31,499,Expired
8277,8359,Basic,2022-09-23,2024-03-21,199,Expired
8278,7077,Premium,2022-09-02,2024-03-28,499,Expired
8279,1143,Basic,2022-05-22,2023-07-03,199,Expired
8280,6190,Basic,2022-12-05,2024-01-18,199,Expired
8281,14861,Premium,2023-06-11,2024-07-16,499,Expired
8282,9501,Basic,2022-12-05,2023-05-28,199,Cancelled
8283,5462,Premium,2022-10-18,2024-08-17,499,Expired
8284,16988,Premium,2022-11-02,2024-01-23,499,Expired
8285,5157,Basic,2023-04-22,2024-03-08,199,Expired
8286,1802,Premium,2022-10-14,2024-03-23,499,Expired
8287,4757,Basic,2023-03-02,2024-02-14,199,Expired
8288,15414,Basic,2022-08-20,2023-01-03,199,Cancelled
8289,8910,Basic,2022-09-08,2023-02-05,199,Expired
8290,10529,Fleet,2022-04-24,2023-06-25,999,Expired
8291,531,Premium,2023-01-13,2023-09-09,499,Cancelled
8292,1920,Basic,2022-06-14,2023-03-27,199,Expired
8293,16250,Premium,2023-01-03,2023-07-28,499,Cancelled
8294,18056,Basic,2022-11-27,2023-11-22,199,Expired
8295,14177,Premium,2022-08-27,2022-12-22,499,Expired
8296,10476,Basic,2022-05-05,2023-09-03,199,Expired
8297,1950,Premium,2022-09-09,2023-10-29,499,Expired
8298,19057,Premium,2022-09-17,2023-02-04,499,Expired
8299,12170,Basic,2022-10-28,2023-03-10,199,Expired
8300,10961,Fleet,2023-03-29,2025-01-09,999,Expired
8301,17662,Basic,2022-06-19,2023-05-31,199,Expired
8302,13734,Basic,2023-01-13,2024-11-10,199,Expired
8303,12628,Premium,2022-10-23,2023-12-05,499,Expired
8304,19730,Basic,2022-04-06,2022-10-10,199,Expired
8305,18353,Premium,2022-06-07,2022-09-18,499,Expired
8306,6342,Premium,2022-08-22,2023-07-27,499,Expired
8307,9930,Basic,2023-01-15,2023-09-01,199,Expired
8308,12305,Premium,2022-11-14,2024-05-03,499,Cancelled
8309,10164,Fleet,2022-05-05,2023-01-04,999,Cancelled
8310,7895,Basic,2022-12-24,2023-11-03,199,Cancelled
8311,1904,Basic,2023-03-20,2023-06-20,199,Expired
8312,11920,Premium,2023-04-17,2023-11-02,499,Expired
8313,6680,Premium,2023-05-23,2025-02-20,499,Expired
8314,15571,Basic,2022-09-02,2023-05-30,199,Expired
8315,11260,Basic,2023-04-02,2023-09-04,199,Expired
8316,1184,Premium,2022-10-24,2023-05-22,499,Expired
8317,3061,Basic,2022-11-28,2023-03-26,199,Cancelled
8318,3860,Basic,2022-07-25,2022-11-11,199,Cancelled
8319,15908,Premium,2022-06-17,2023-05-01,499,Expired
8320,9125,Premium,2022-12-26,2024-02-24,499,Cancelled
8321,289,Premium,2023-02-12,2024-09-16,499,Expired
8322,583,Basic,2022-09-12,2024-06-04,199,Expired
8323,4688,Premium,2022-06-11,2022-09-12,499,Expired
8324,3271,Premium,2022-09-18,2024-05-21,499,Expired
8325,7036,Basic,2022-03-23,2023-02-14,199,Cancelled
8326,8945,Premium,2022-08-10,2022-11-29,499,Expired
8327,3880,Basic,2022-11-23,2024-05-22,199,Expired
8328,9483,Premium,2022-08-09,2023-02-19,499,Expired
8329,2181,Premium,2022-05-24,2023-11-20,499,Cancelled
8330,10416,Basic,2022-02-04,2022-07-10,199,Expired
8331,7624,Fleet,2022-10-17,2024-01-05,999,Expired
8332,9579,Premium,2022-12-01,2023-12-01,499,Expired
8333,17449,Basic,2022-11-21,2024-06-22,199,Cancelled
8334,11880,Basic,2022-11-25,2024-10-02,199,Cancelled
8335,11579,Basic,2022-08-12,2023-03-21,199,Expired
8336,10983,Basic,2022-03-10,2024-03-02,199,Expired
8337,9562,Basic,2022-05-10,2023-12-03,199,Expired
8338,8938,Premium,2022-05-13,2022-09-15,499,Expired
8339,19605,Basic,2023-04-09,2024-09-13,199,Expired
8340,6202,Basic,2022-12-15,2023-09-20,199,Expired
8341,18456,Basic,2023-02-22,2025-02-13,199,Expired
8342,11881,Basic,2022-08-29,2024-05-15,199,Expired
8343,7636,Premium,2022-01-29,2023-07-08,499,Expired
8344,17438,Basic,2022-12-03,2024-07-18,199,Expired
8345,9130,Basic,2023-01-16,2023-07-31,199,Expired
8346,11091,Premium,2023-02-08,2024-04-17,499,Cancelled
8347,18697,Premium,2022-06-23,2024-05-23,499,Expired
8348,186,Basic,2023-01-23,2024-10-26,199,Expired
8349,9988,Premium,2022-08-27,2024-06-11,499,Expired
8350,18468,Basic,2022-07-17,2023-10-19,199,Cancelled
8351,4063,Basic,2022-11-27,2024-05-23,199,Cancelled
8352,14614,Fleet,2023-03-02,2023-11-28,999,Expired
8353,1416,Basic,2022-12-27,2023-11-23,199,Expired
8354,19063,Premium,2022-08-24,2024-03-21,499,Expired
8355,8650,Fleet,2022-04-27,2022-09-10,999,Expired
8356,9280,Basic,2022-09-18,2023-08-30,199,Expired
8357,11213,Premium,2022-07-17,2022-11-25,499,Expired
8358,15695,Fleet,2022-05-07,2023-07-05,999,Expired
8359,8899,Premium,2022-11-18,2024-07-14,499,Expired
8360,16209,Basic,2022-12-04,2024-07-30,199,Expired
8361,19833,Basic,2022-12-16,2024-09-04,199,Expired
8362,13796,Basic,2022-05-23,2023-01-25,199,Expired
8363,13716,Basic,2022-04-16,2024-02-08,199,Expired
8364,18613,Basic,2022-12-03,2024-12-01,199,Expired
8365,9383,Premium,2023-04-23,2023-11-01,499,Expired
8366,6631,Premium,2022-10-16,2023-05-16,499,Expired
8367,7381,Basic,2022-06-22,2023-11-03,199,Expired
8368,12249,Fleet,2022-05-06,2023-04-14,999,Expired
8369,9961,Basic,2022-11-29,2024-09-10,199,Cancelled
8370,2953,Basic,2022-10-22,2024-06-14,199,Expired
8371,18790,Premium,2022-05-05,2023-07-22,499,Expired
8372,11314,Premium,2023-01-21,2024-04-12,499,Expired
8373,6806,Premium,2022-10-25,2023-08-14,499,Expired
8374,8879,Basic,2023-03-08,2024-02-29,199,Expired
8375,2206,Basic,2022-03-09,2023-10-07,199,Cancelled
8376,17109,Basic,2023-03-19,2024-12-19,199,Expired
8377,11662,Fleet,2022-10-01,2024-05-25,999,Expired
8378,19783,Premium,2022-05-19,2023-01-01,499,Expired
8379,2457,Basic,2022-09-13,2024-01-05,199,Cancelled
8380,6097,Basic,2022-07-14,2023-02-01,199,Expired
8381,19166,Basic,2023-03-08,2024-03-17,199,Expired
8382,17195,Basic,2023-03-14,2024-04-20,199,Expired
8383,7476,Premium,2022-09-24,2024-05-29,499,Expired
8384,2553,Basic,2022-04-14,2023-02-07,199,Expired
8385,6976,Basic,2022-08-23,2023-05-07,199,Expired
8386,1666,Basic,2022-07-09,2022-11-30,199,Expired
8387,3838,Premium,2022-10-19,2024-09-16,499,Expired
8388,17858,Basic,2022-08-08,2024-05-09,199,Expired
8389,2583,Basic,2022-12-18,2024-06-23,199,Expired
8390,803,Basic,2022-10-28,2024-07-25,199,Expired
8391,10477,Premium,2022-10-31,2024-02-26,499,Expired
8392,12073,Basic,2022-08-02,2023-08-20,199,Expired
8393,11864,Basic,2023-01-15,2023-11-20,199,Expired
8394,7964,Basic,2023-01-22,2023-07-06,199,Expired
8395,1812,Premium,2022-03-01,2023-07-17,499,Cancelled
8396,19283,Basic,2023-01-01,2023-09-30,199,Expired
8397,3528,Premium,2022-10-19,2023-02-18,499,Expired
8398,4296,Fleet,2022-07-03,2023-05-10,999,Expired
8399,603,Basic,2022-09-13,2023-11-20,199,Cancelled
8400,13532,Basic,2022-04-06,2023-05-06,199,Cancelled
8401,12191,Premium,2022-05-09,2023-03-05,499,Expired
8402,10057,Premium,2022-08-26,2023-07-03,499,Expired
8403,5041,Premium,2022-06-02,2023-10-20,499,Expired
8404,10688,Basic,2022-09-25,2024-08-02,199,Expired
8405,3276,Premium,2023-02-18,2023-08-07,499,Expired
8406,1761,Basic,2022-09-19,2023-09-08,199,Expired
8407,19010,Basic,2023-02-28,2023-12-16,199,Expired
8408,10601,Basic,2022-05-17,2022-09-19,199,Expired
8409,10846,Premium,2023-03-12,2025-02-06,499,Expired
8410,10869,Premium,2022-11-22,2024-08-30,499,Expired
8411,11154,Premium,2023-02-17,2024-10-24,499,Expired
8412,16340,Basic,2022-07-25,2024-06-18,199,Expired
8413,10169,Fleet,2022-01-23,2023-01-13,999,Expired
8414,12599,Fleet,2022-10-17,2024-02-20,999,Expired
8415,44,Fleet,2023-02-26,2024-07-14,999,Expired
8416,8808,Fleet,2022-10-18,2023-05-10,999,Expired
8417,4970,Basic,2022-06-17,2023-04-01,199,Expired
8418,19632,Premium,2022-06-19,2023-05-30,499,Expired
8419,14551,Premium,2022-05-15,2023-11-26,499,Expired
8420,10108,Basic,2022-10-07,2023-02-16,199,Expired
8421,14859,Premium,2022-09-17,2023-04-09,499,Expired
8422,14867,Premium,2022-06-14,2024-05-04,499,Expired
8423,875,Basic,2022-07-11,2022-11-24,199,Expired
8424,6878,Basic,2022-11-20,2024-07-13,199,Expired
8425,19819,Basic,2022-11-24,2023-06-27,199,Expired
8426,1627,Basic,2022-05-27,2023-05-22,199,Expired
8427,8799,Premium,2022-10-14,2023-02-20,499,Expired
8428,9724,Basic,2022-07-26,2023-05-10,199,Expired
8429,2281,Fleet,2023-03-03,2023-12-08,999,Cancelled
8430,14007,Basic,2023-05-17,2023-10-21,199,Expired
8431,980,Basic,2022-09-08,2023-08-30,199,Expired
8432,19344,Basic,2022-09-26,2023-01-06,199,Expired
8433,3820,Basic,2022-11-05,2024-09-12,199,Expired
8434,19514,Basic,2022-07-25,2024-01-28,199,Expired
8435,17192,Premium,2023-02-23,2023-06-18,499,Expired
8436,11400,Premium,2022-11-12,2023-04-14,499,Cancelled
8437,1180,Basic,2022-06-27,2024-04-28,199,Cancelled
8438,1019,Basic,2023-03-14,2024-10-27,199,Expired
8439,2956,Basic,2022-06-18,2024-02-12,199,Expired
8440,10211,Basic,2022-12-06,2024-04-06,199,Cancelled
8441,18851,Premium,2022-09-14,2024-04-26,499,Expired
8442,13511,Premium,2022-07-08,2024-06-26,499,Expired
8443,2401,Basic,2022-12-21,2023-04-05,199,Expired
8444,6946,Basic,2023-04-11,2024-11-07,199,Expired
8445,4647,Fleet,2023-03-11,2024-06-19,999,Expired
8446,17099,Premium,2022-11-30,2023-12-28,499,Expired
8447,14879,Premium,2022-12-18,2024-07-10,499,Expired
8448,10831,Premium,2022-09-13,2023-11-26,499,Expired
8449,5426,Basic,2023-02-07,2023-07-04,199,Expired
8450,950,Basic,2022-12-12,2024-01-06,199,Expired
8451,17164,Fleet,2023-01-15,2024-06-01,999,Cancelled
8452,11300,Premium,2023-04-26,2023-10-06,499,Expired
8453,5675,Basic,2022-04-12,2022-12-12,199,Expired
8454,10220,Premium,2022-06-06,2024-04-15,499,Expired
8455,15726,Basic,2022-07-21,2023-04-13,199,Expired
8456,5605,Premium,2022-06-17,2023-11-22,499,Expired
8457,15541,Basic,2022-09-14,2024-02-20,199,Cancelled
8458,322,Premium,2022-08-27,2023-08-13,499,Expired
8459,12886,Premium,2022-10-12,2024-02-16,499,Expired
8460,16728,Basic,2023-04-17,2025-01-16,199,Cancelled
8461,8218,Fleet,2022-01-15,2022-06-13,999,Expired
8462,17613,Fleet,2022-07-30,2023-05-07,999,Expired
8463,16604,Premium,2022-03-03,2023-01-23,499,Expired
8464,11156,Premium,2023-05-06,2024-02-25,499,Expired
8465,7255,Basic,2022-12-13,2023-12-21,199,Expired
8466,10685,Basic,2022-12-12,2023-03-12,199,Expired
8467,4360,Basic,2022-05-22,2023-05-03,199,Expired
8468,17537,Basic,2022-10-28,2023-10-25,199,Cancelled
8469,949,Fleet,2023-04-03,2025-03-04,999,Expired
8470,9030,Premium,2022-08-06,2023-04-20,499,Expired
8471,17593,Basic,2022-07-29,2024-04-09,199,Expired
8472,14112,Fleet,2022-04-08,2023-03-26,999,Expired
8473,10735,Premium,2022-08-26,2023-05-10,499,Cancelled
8474,5229,Premium,2022-12-04,2024-10-25,499,Expired
8475,12066,Basic,2022-11-26,2023-12-27,199,Cancelled
8476,8864,Basic,2022-10-21,2024-01-05,199,Expired
8477,4228,Premium,2022-11-24,2023-07-04,499,Cancelled
8478,10526,Premium,2022-06-28,2024-03-17,499,Expired
8479,19702,Basic,2022-08-13,2024-07-22,199,Cancelled
8480,10323,Premium,2022-04-15,2023-06-21,499,Expired
8481,11842,Basic,2022-01-29,2023-03-25,199,Expired
8482,16565,Basic,2022-07-11,2023-10-15,199,Cancelled
8483,15786,Basic,2022-12-02,2024-03-15,199,Expired
8484,6394,Premium,2022-08-23,2023-09-01,499,Expired
8485,5121,Basic,2023-04-27,2025-01-13,199,Expired
8486,17249,Basic,2022-09-06,2024-04-26,199,Cancelled
8487,11063,Basic,2022-10-29,2024-06-12,199,Expired
8488,5240,Basic,2022-09-10,2023-02-11,199,Expired
8489,8290,Basic,2022-12-17,2024-09-20,199,Expired
8490,15407,Basic,2022-07-25,2023-11-13,199,Expired
8491,17853,Fleet,2022-08-25,2024-02-02,999,Expired
8492,7392,Basic,2022-09-30,2024-08-04,199,Expired
8493,15112,Basic,2022-10-28,2023-06-25,199,Expired
8494,111,Premium,2022-12-10,2023-05-21,499,Cancelled
8495,15459,Basic,2022-10-16,2024-06-19,199,Expired
8496,11891,Basic,2023-02-20,2024-02-17,199,Expired
8497,4078,Premium,2022-04-14,2022-08-03,499,Expired
8498,17012,Basic,2022-03-25,2022-06-28,199,Expired
8499,10584,Basic,2022-04-10,2023-03-25,199,Expired
8500,6561,Basic,2022-06-18,2023-07-27,199,Expired
8501,8679,Basic,2022-11-14,2023-10-04,199,Expired
8502,10633,Basic,2022-07-26,2024-03-27,199,Expired
8503,8438,Basic,2022-09-09,2023-09-23,199,Expired
8504,5064,Basic,2022-10-01,2023-07-08,199,Expired
8505,12056,Basic,2022-11-08,2024-03-18,199,Expired
8506,96,Basic,2022-10-12,2023-01-24,199,Expired
8507,8590,Premium,2022-06-21,2023-08-13,499,Expired
8508,19580,Basic,2023-02-12,2024-06-05,199,Expired
8509,2612,Basic,2022-12-11,2023-07-05,199,Expired
8510,14401,Basic,2022-11-27,2023-04-03,199,Expired
8511,11710,Basic,2022-09-10,2024-08-01,199,Expired
8512,18738,Basic,2022-09-11,2023-12-04,199,Expired
8513,16157,Basic,2022-10-29,2024-10-21,199,Expired
8514,11974,Basic,2022-10-12,2023-01-29,199,Expired
8515,5704,Fleet,2022-04-03,2023-08-03,999,Cancelled
8516,16697,Premium,2022-10-17,2023-03-18,499,Expired
8517,16342,Premium,2022-09-21,2023-02-02,499,Expired
8518,9241,Basic,2022-08-04,2023-05-19,199,Expired
8519,18838,Basic,2022-08-12,2023-12-15,199,Cancelled
8520,6743,Premium,2022-08-10,2023-01-26,499,Expired
8521,11401,Premium,2023-03-01,2024-06-23,499,Expired
8522,4792,Basic,2022-05-23,2023-07-08,199,Expired
8523,12955,Premium,2022-05-29,2024-04-19,499,Expired
8524,8086,Basic,2022-04-29,2023-02-05,199,Expired
8525,320,Premium,2022-04-14,2022-12-06,499,Expired
8526,10350,Basic,2022-06-07,2022-12-27,199,Expired
8527,8528,Premium,2022-05-04,2023-08-19,499,Expired
8528,5914,Basic,2022-11-29,2024-04-01,199,Expired
8529,5615,Premium,2022-07-28,2023-11-18,499,Cancelled
8530,19736,Premium,2022-06-30,2024-06-22,499,Cancelled
8531,5494,Basic,2022-05-10,2024-03-08,199,Expired
8532,16204,Basic,2022-12-13,2023-05-29,199,Expired
8533,331,Premium,2022-10-06,2023-05-06,499,Cancelled
8534,3117,Premium,2023-01-21,2024-07-22,499,Expired
8535,9403,Basic,2023-01-31,2023-08-22,199,Expired
8536,3332,Fleet,2022-07-16,2023-10-18,999,Expired
8537,614,Basic,2022-05-07,2022-10-06,199,Expired
8538,15792,Fleet,2023-05-15,2023-12-22,999,Expired
8539,15301,Premium,2022-03-19,2024-02-15,499,Expired
8540,9548,Basic,2022-08-07,2023-09-09,199,Expired
8541,14656,Basic,2022-06-09,2022-11-27,199,Expired
8542,6159,Premium,2023-02-07,2024-10-28,499,Expired
8543,18229,Basic,2022-10-14,2023-11-19,199,Expired
8544,15582,Basic,2023-01-01,2024-08-16,199,Expired
8545,9243,Basic,2022-07-05,2024-01-06,199,Expired
8546,11643,Basic,2022-11-27,2023-12-02,199,Expired
8547,10990,Fleet,2022-09-20,2023-02-04,999,Cancelled
8548,8795,Premium,2022-11-15,2023-10-14,499,Expired
8549,13767,Basic,2022-12-08,2024-06-08,199,Cancelled
8550,7497,Basic,2023-03-12,2024-07-06,199,Expired
8551,18892,Premium,2022-07-27,2023-08-21,499,Expired
8552,3465,Basic,2022-03-07,2023-08-11,199,Expired
8553,14407,Basic,2022-09-16,2023-01-19,199,Expired
8554,6901,Fleet,2022-12-04,2024-01-08,999,Cancelled
8555,7875,Fleet,2022-07-03,2024-02-10,999,Expired
8556,6126,Basic,2022-12-29,2023-12-22,199,Cancelled
8557,1279,Basic,2022-09-17,2023-10-26,199,Expired
8558,19329,Basic,2023-01-20,2024-06-15,199,Expired
8559,11681,Premium,2022-09-05,2024-08-11,499,Expired
8560,9978,Premium,2022-10-02,2024-09-28,499,Expired
